"SOLICITUDORIGINAL";"N_ORDEN_DISTRIBU";"SOLICITUD";"FECHA_CREACION_ORDEN";"ORIGEN";"CANCELADO"
"111148741";"118599036";111148741;"15-04-2017 17:00:22";"32664";"No Cancelado"
"111147936";"118598700";111147936;"15-04-2017 14:00:26";"21367";"No Cancelado"
"111148336";"118598811";111148336;"15-04-2017 15:00:38";"24145";"No Cancelado"
"111148313";"118598817";111148313;"15-04-2017 15:00:38";"24440";"No Cancelado"
"111148437";"118598876";111148437;"15-04-2017 16:00:24";"32354";"No Cancelado"
"111148145";"118598816";111148145;"15-04-2017 15:00:38";"32644";"No Cancelado"
"111148902";"118599009";111148902;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111147484";"118599073";111147484;"15-04-2017 17:00:22";"32644";"No Cancelado"
"111148311";"118598801";111148311;"15-04-2017 15:00:38";"22593";"No Cancelado"
"111075493";"118597908";111075493;"15-04-2017 01:00:34";"22";"No Cancelado"
"111097779";"118597911";111097779;"15-04-2017 01:00:34";"64";"No Cancelado"
"111089489";"118597914";111089489;"15-04-2017 01:00:34";"22";"No Cancelado"
"111081415";"118597923";111081415;"15-04-2017 01:00:35";"22";"No Cancelado"
"111148522";"118598868";111148522;"15-04-2017 16:00:24";"24440";"No Cancelado"
"111074642";"118597930";111074642;"15-04-2017 01:00:35";"22";"No Cancelado"
"111107564";"118597952";111107564;"15-04-2017 01:00:36";"115";"No Cancelado"
"111081864";"118597955";111081864;"15-04-2017 01:00:36";"9";"No Cancelado"
"111147853";"118598946";111147853;"15-04-2017 17:00:19";"24374";"No Cancelado"
"111147602";"118598964";111147602;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111074802";"118597968";111074802;"15-04-2017 01:00:36";"23";"No Cancelado"
"111147607";"118598965";111147607;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111147567";"118598973";111147567;"15-04-2017 17:00:20";"24549";"No Cancelado"
"111148972";"118599040";111148972;"15-04-2017 17:00:22";"32926";"No Cancelado"
"111146668";"118598290";111146668;"15-04-2017 08:00:24";"24549";"No Cancelado"
"111147505";"118599084";111147505;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111148747";"118599055";111148747;"15-04-2017 17:00:22";"31499";"No Cancelado"
"111148482";"118599046";111148482;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111148664";"118599003";111148664;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111077619";"118597950";111077619;"15-04-2017 01:00:36";"115";"No Cancelado"
"111148678";"118599013";111148678;"15-04-2017 17:00:21";"24440";"No Cancelado"
"111148213";"118599061";111148213;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111148988";"118599028";111148988;"15-04-2017 17:00:21";"24145";"No Cancelado"
"111148343";"118598786";111148343;"15-04-2017 15:00:38";"28959";"No Cancelado"
"111147368";"118598420";111147368;"15-04-2017 12:00:14";"30175";"No Cancelado"
"111147360";"118598434";111147360;"15-04-2017 12:00:14";"32753";"No Cancelado"
"111147530";"118598639";111147530;"15-04-2017 13:00:53";"24145";"No Cancelado"
"111148854";"118598953";111148854;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111148847";"118598977";111148847;"15-04-2017 17:00:20";"24247";"No Cancelado"
"111147547";"118599006";111147547;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111148101";"118598794";111148101;"15-04-2017 15:00:38";"30997";"No Cancelado"
"111148626";"118598875";111148626;"15-04-2017 16:00:24";"21367";"No Cancelado"
"111148063";"118598804";111148063;"15-04-2017 15:00:38";"30175";"No Cancelado"
"111148655";"118598878";111148655;"15-04-2017 16:00:24";"21367";"No Cancelado"
"111148471";"118599042";111148471;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111147477";"118599065";111147477;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111148170";"118599016";111148170;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111146579";"118598292";111146579;"15-04-2017 08:00:24";"24549";"No Cancelado"
"111147945";"118599039";111147945;"15-04-2017 17:00:22";"21367";"No Cancelado"
"111148231";"118598790";111148231;"15-04-2017 15:00:38";"24440";"No Cancelado"
"111148234";"118598795";111148234;"15-04-2017 15:00:38";"24440";"No Cancelado"
"111080142";"118597920";111080142;"15-04-2017 01:00:35";"23";"No Cancelado"
"111148515";"118598883";111148515;"15-04-2017 16:00:24";"24440";"No Cancelado"
"111149681";"118599570";111149681;"15-04-2017 19:00:32";"21367";"No Cancelado"
"111148047";"118598951";111148047;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111148879";"118598988";111148879;"15-04-2017 17:00:20";"22593";"No Cancelado"
"111148666";"118598999";111148666;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111149002";"118599053";111149002;"15-04-2017 17:00:22";"24440";"No Cancelado"
"111149084";"118599463";111149084;"15-04-2017 18:00:25";"32644";"No Cancelado"
"111149084";"118599464";111149084;"15-04-2017 18:00:25";"24440";"No Cancelado"
"111094348";"118597931";111094348;"15-04-2017 01:00:35";"37";"No Cancelado"
"111097515";"118597934";111097515;"15-04-2017 01:00:35";"37";"No Cancelado"
"111107569";"118597946";111107569;"15-04-2017 01:00:36";"88";"No Cancelado"
"111083629";"118597948";111083629;"15-04-2017 01:00:36";"20";"No Cancelado"
"111123062";"118597959";111123062;"15-04-2017 01:00:36";"20";"No Cancelado"
"111149000";"118599067";111149000;"15-04-2017 17:00:22";"32644";"No Cancelado"
"111148788";"118599076";111148788;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111087499";"118597967";111087499;"15-04-2017 01:00:36";"20";"No Cancelado"
"111079720";"118597971";111079720;"15-04-2017 01:22:07";"20";"No Cancelado"
"111147391";"118598433";111147391;"15-04-2017 12:00:14";"24374";"No Cancelado"
"111149041";"118599077";111149041;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111149816";"118599592";111149816;"15-04-2017 19:00:32";"24145";"No Cancelado"
"111149816";"118599593";111149816;"15-04-2017 19:00:32";"32926";"No Cancelado"
"111148191";"118598810";111148191;"15-04-2017 15:00:38";"21367";"No Cancelado"
"111149841";"118599572";111149841;"15-04-2017 19:00:32";"32753";"No Cancelado"
"111149720";"118599583";111149720;"15-04-2017 19:00:32";"24440";"No Cancelado"
"111147910";"118598703";111147910;"15-04-2017 14:00:26";"24440";"No Cancelado"
"111149136";"118599452";111149136;"15-04-2017 18:00:25";"24145";"No Cancelado"
"111149457";"118599461";111149457;"15-04-2017 18:00:25";"24440";"No Cancelado"
"111148892";"118599002";111148892;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111148409";"118599000";111148409;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111148692";"118599031";111148692;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111148989";"118599056";111148989;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111147516";"118599081";111147516;"15-04-2017 17:00:22";"32344";"No Cancelado"
"111085154";"118597966";111085154;"15-04-2017 01:00:36";"108";"No Cancelado"
"111147647";"118598637";111147647;"15-04-2017 13:00:53";"32664";"No Cancelado"
"111075086";"118597906";111075086;"15-04-2017 01:00:34";"9";"No Cancelado"
"111089419";"118597943";111089419;"15-04-2017 01:00:35";"106";"No Cancelado"
"111148478";"118598895";111148478;"15-04-2017 16:00:25";"24549";"No Cancelado"
"111148478";"118598896";111148478;"15-04-2017 16:00:25";"22593";"No Cancelado"
"111078735";"118597900";111078735;"15-04-2017 00:43:36";"37";"No Cancelado"
"111147408";"118598623";111147408;"15-04-2017 13:00:53";"30175";"No Cancelado"
"111148358";"118598792";111148358;"15-04-2017 15:00:38";"32484";"No Cancelado"
"111148487";"118598884";111148487;"15-04-2017 16:00:24";"32926";"No Cancelado"
"111148337";"118598981";111148337;"15-04-2017 17:00:20";"22593";"No Cancelado"
"111148802";"118598994";111148802;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111146685";"118598299";111146685;"15-04-2017 08:00:24";"32681";"No Cancelado"
"111147887";"118598685";111147887;"15-04-2017 14:00:26";"22593";"No Cancelado"
"111147924";"118598710";111147924;"15-04-2017 14:00:26";"32926";"No Cancelado"
"111148613";"118598893";111148613;"15-04-2017 16:00:24";"21367";"No Cancelado"
"111147746";"118598691";111147746;"15-04-2017 14:00:26";"24374";"No Cancelado"
"111146907";"118598422";111146907;"15-04-2017 12:00:14";"22593";"No Cancelado"
"111148369";"118598800";111148369;"15-04-2017 15:00:38";"32664";"No Cancelado"
"111148347";"118598819";111148347;"15-04-2017 15:00:38";"34305";"No Cancelado"
"111147805";"118598954";111147805;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111148316";"118598821";111148316;"15-04-2017 15:00:39";"32664";"No Cancelado"
"111147861";"118598944";111147861;"15-04-2017 17:00:19";"24374";"No Cancelado"
"111148044";"118598950";111148044;"15-04-2017 17:00:19";"24440";"No Cancelado"
"111147448";"118598629";111147448;"15-04-2017 13:00:53";"24145";"No Cancelado"
"111148849";"118598971";111148849;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111076373";"118597933";111076373;"15-04-2017 01:00:35";"37";"No Cancelado"
"111089664";"118597937";111089664;"15-04-2017 01:00:35";"22";"No Cancelado"
"111075047";"118597939";111075047;"15-04-2017 01:00:35";"115";"No Cancelado"
"111073799";"118597921";111073799;"15-04-2017 01:00:35";"10";"No Cancelado"
"111086413";"118597964";111086413;"15-04-2017 01:00:36";"102";"No Cancelado"
"111146705";"118598291";111146705;"15-04-2017 08:00:24";"24440";"No Cancelado"
"111074630";"118597922";111074630;"15-04-2017 01:00:35";"23";"No Cancelado"
"111109478";"118597944";111109478;"15-04-2017 01:00:35";"115";"No Cancelado"
"111149659";"118599554";111149659;"15-04-2017 19:00:32";"33276";"No Cancelado"
"111149665";"118599581";111149665;"15-04-2017 19:00:32";"24145";"No Cancelado"
"111148398";"118599012";111148398;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111148217";"118599023";111148217;"15-04-2017 17:00:21";"24549";"No Cancelado"
"111147447";"118599033";111147447;"15-04-2017 17:00:21";"21367";"No Cancelado"
"111148812";"118598960";111148812;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111147913";"118599007";111147913;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111148982";"118599044";111148982;"15-04-2017 17:00:22";"32446";"No Cancelado"
"111146688";"118598356";111146688;"15-04-2017 10:00:18";"27257";"No Cancelado"
"111147750";"118598683";111147750;"15-04-2017 14:00:26";"32664";"No Cancelado"
"111148180";"118598793";111148180;"15-04-2017 15:00:38";"24145";"No Cancelado"
"111147834";"118598681";111147834;"15-04-2017 14:00:26";"24145";"No Cancelado"
"111147411";"118598620";111147411;"15-04-2017 13:00:53";"32926";"No Cancelado"
"111147773";"118599079";111147773;"15-04-2017 17:00:22";"32644";"No Cancelado"
"111146763";"118598293";111146763;"15-04-2017 08:00:24";"27257";"No Cancelado"
"111149434";"118599448";111149434;"15-04-2017 18:00:25";"24440";"No Cancelado"
"111141192";"118598366";111141192;"15-04-2017 10:40:36";"24247";"No Cancelado"
"111147856";"118598690";111147856;"15-04-2017 14:00:26";"32664";"No Cancelado"
"111093158";"118597905";111093158;"15-04-2017 01:00:34";"88";"No Cancelado"
"111078224";"118597936";111078224;"15-04-2017 01:00:35";"115";"No Cancelado"
"111082984";"118597945";111082984;"15-04-2017 01:00:36";"64";"No Cancelado"
"111148084";"118598802";111148084;"15-04-2017 15:00:38";"21588";"No Cancelado"
"111148872";"118598990";111148872;"15-04-2017 17:00:20";"32354";"No Cancelado"
"111148652";"118598993";111148652;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111074696";"118597915";111074696;"15-04-2017 01:00:34";"23";"No Cancelado"
"111075343";"118597902";111075343;"15-04-2017 01:00:34";"22";"No Cancelado"
"111147900";"118598699";111147900;"15-04-2017 14:00:26";"32664";"No Cancelado"
"111088793";"118597929";111088793;"15-04-2017 01:00:35";"37";"No Cancelado"
"111083671";"118597965";111083671;"15-04-2017 01:00:36";"115";"No Cancelado"
"111147800";"118598963";111147800;"15-04-2017 17:00:20";"33276";"No Cancelado"
"111095673";"118597953";111095673;"15-04-2017 01:00:36";"37";"No Cancelado"
"111148942";"118599018";111148942;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111147445";"118599022";111147445;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111149735";"118599551";111149735;"15-04-2017 19:00:32";"34803";"No Cancelado"
"111149711";"118599560";111149711;"15-04-2017 19:00:32";"32484";"No Cancelado"
"111149631";"118599574";111149631;"15-04-2017 19:00:32";"22593";"No Cancelado"
"111150078";"118599684";111150078;"15-04-2017 20:00:26";"32484";"No Cancelado"
"111147587";"118598624";111147587;"15-04-2017 13:00:53";"24440";"No Cancelado"
"111148970";"118599048";111148970;"15-04-2017 17:00:22";"24145";"No Cancelado"
"111148085";"118598785";111148085;"15-04-2017 15:00:38";"21367";"No Cancelado"
"111148164";"118598808";111148164;"15-04-2017 15:00:38";"34160";"No Cancelado"
"111147471";"118599078";111147471;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111148535";"118599082";111148535;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111148543";"118598888";111148543;"15-04-2017 16:00:24";"21367";"No Cancelado"
"111148550";"118598891";111148550;"15-04-2017 16:00:24";"32644";"No Cancelado"
"111149855";"118599579";111149855;"15-04-2017 19:00:32";"32484";"No Cancelado"
"20170415003293805195";"118598294";111147035;"15-04-2017 08:00:24";"30943";"No Cancelado"
"111146605";"118598297";111146605;"15-04-2017 08:00:24";"28959";"No Cancelado"
"111147218";"118598414";111147218;"15-04-2017 12:00:14";"24374";"No Cancelado"
"111146645";"118598425";111146645;"15-04-2017 12:00:14";"24374";"No Cancelado"
"111079325";"118597912";111079325;"15-04-2017 01:00:34";"88";"No Cancelado"
"111147364";"118598430";111147364;"15-04-2017 12:00:14";"24549";"No Cancelado"
"111096781";"118597928";111096781;"15-04-2017 01:00:35";"20";"No Cancelado"
"111147574";"118598962";111147574;"15-04-2017 17:00:20";"32644";"No Cancelado"
"111148822";"118598966";111148822;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111147528";"118598976";111147528;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111147886";"118598996";111147886;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111149756";"118599548";111149756;"15-04-2017 19:00:31";"30175";"No Cancelado"
"20170415003293804799";"118599550";111149730;"15-04-2017 19:00:32";"24247";"No Cancelado"
"111147930";"118598696";111147930;"15-04-2017 14:00:26";"24549";"No Cancelado"
"111148533";"118598882";111148533;"15-04-2017 16:00:24";"24440";"No Cancelado"
"111149662";"118599567";111149662;"15-04-2017 19:00:32";"34872";"No Cancelado"
"111149686";"118599573";111149686;"15-04-2017 19:00:32";"30175";"No Cancelado"
"111147568";"118598634";111147568;"15-04-2017 13:00:53";"24374";"No Cancelado"
"111147836";"118598695";111147836;"15-04-2017 14:00:26";"21367";"No Cancelado"
"111150613";"118600181";111150613;"15-04-2017 22:00:25";"30175";"No Cancelado"
"111149989";"118600252";111149989;"15-04-2017 22:00:27";"24440";"No Cancelado"
"111150137";"118599665";111150137;"15-04-2017 20:00:26";"32664";"No Cancelado"
"111150126";"118599666";111150126;"15-04-2017 20:00:26";"21367";"No Cancelado"
"111149036";"118600283";111149036;"15-04-2017 22:00:27";"24374";"No Cancelado"
"111146706";"118598300";111146706;"15-04-2017 08:00:24";"21607";"No Cancelado"
"111150690";"118600168";111150690;"15-04-2017 22:00:25";"24440";"No Cancelado"
"111150389";"118600106";111150389;"15-04-2017 21:01:36";"24145";"No Cancelado"
"111150422";"118600110";111150422;"15-04-2017 21:01:36";"24440";"No Cancelado"
"111147826";"118598955";111147826;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111148882";"118598984";111148882;"15-04-2017 17:00:20";"34160";"No Cancelado"
"111076547";"118597918";111076547;"15-04-2017 01:00:34";"20";"No Cancelado"
"111078346";"118597935";111078346;"15-04-2017 01:00:35";"88";"No Cancelado"
"111149674";"118600216";111149674;"15-04-2017 22:00:25";"24440";"No Cancelado"
"111088310";"118597969";111088310;"15-04-2017 01:21:57";"123";"No Cancelado"
"111149100";"118600226";111149100;"15-04-2017 22:00:26";"24374";"No Cancelado"
"111149444";"118600233";111149444;"15-04-2017 22:00:26";"32644";"No Cancelado"
"111149967";"118600236";111149967;"15-04-2017 22:00:26";"24374";"No Cancelado"
"111079958";"118597961";111079958;"15-04-2017 01:00:36";"23";"No Cancelado"
"111149473";"118600251";111149473;"15-04-2017 22:00:27";"32644";"No Cancelado"
"111149477";"118600273";111149477;"15-04-2017 22:00:27";"24440";"No Cancelado"
"111149731";"118600268";111149731;"15-04-2017 22:00:27";"22593";"No Cancelado"
"111074868";"118597960";111074868;"15-04-2017 01:00:36";"37";"No Cancelado"
"111148497";"118599060";111148497;"15-04-2017 17:00:22";"32644";"No Cancelado"
"111147838";"118598948";111147838;"15-04-2017 17:00:19";"32644";"No Cancelado"
"111147821";"118598959";111147821;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111147792";"118598961";111147792;"15-04-2017 17:00:20";"32484";"No Cancelado"
"111149480";"118599439";111149480;"15-04-2017 18:00:24";"32014";"No Cancelado"
"111148760";"118599071";111148760;"15-04-2017 17:00:22";"32484";"No Cancelado"
"111147589";"118598970";111147589;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111150194";"118599672";111150194;"15-04-2017 20:00:26";"30175";"No Cancelado"
"111147336";"118598421";111147336;"15-04-2017 12:00:14";"22593";"No Cancelado"
"111107248";"118597970";111107248;"15-04-2017 01:22:03";"20";"No Cancelado"
"111147250";"118598431";111147250;"15-04-2017 12:00:14";"24145";"No Cancelado"
"20170415002100677294";"118599675";111149978;"15-04-2017 20:00:26";"22593";"No Cancelado"
"111150755";"118600285";111150755;"15-04-2017 22:00:41";"30175";"No Cancelado"
"111148240";"118599057";111148240;"15-04-2017 17:00:22";"21367";"No Cancelado"
"111147482";"118598626";111147482;"15-04-2017 13:00:53";"24145";"No Cancelado"
"111149231";"118599436";111149231;"15-04-2017 18:00:24";"24549";"No Cancelado"
"111148350";"118598820";111148350;"15-04-2017 15:00:39";"24145";"No Cancelado"
"111148520";"118598874";111148520;"15-04-2017 16:00:24";"30175";"No Cancelado"
"111148228";"118598803";111148228;"15-04-2017 15:00:38";"24549";"No Cancelado"
"111150221";"118599659";111150221;"15-04-2017 20:00:26";"24374";"No Cancelado"
"111150070";"118599662";111150070;"15-04-2017 20:00:26";"24440";"No Cancelado"
"111150241";"118599676";111150241;"15-04-2017 20:00:26";"32926";"No Cancelado"
"111076796";"118597919";111076796;"15-04-2017 01:00:34";"106";"No Cancelado"
"111150255";"118599670";111150255;"15-04-2017 20:00:26";"32484";"No Cancelado"
"111150143";"118599688";111150143;"15-04-2017 20:00:26";"34772";"No Cancelado"
"111103728";"118597949";111103728;"15-04-2017 01:00:36";"37";"No Cancelado"
"111146801";"118598357";111146801;"15-04-2017 10:00:18";"32664";"No Cancelado"
"111147841";"118598697";111147841;"15-04-2017 14:00:26";"32354";"No Cancelado"
"111148800";"118598943";111148800;"15-04-2017 17:00:19";"24374";"No Cancelado"
"111148838";"118598956";111148838;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111148881";"118598989";111148881;"15-04-2017 17:00:20";"22593";"No Cancelado"
"111148090";"118598975";111148090;"15-04-2017 17:00:20";"24440";"No Cancelado"
"111147615";"118598987";111147615;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111148890";"118598986";111148890;"15-04-2017 17:00:20";"32664";"No Cancelado"
"111149908";"118599562";111149908;"15-04-2017 19:00:32";"24440";"No Cancelado"
"111149862";"118599588";111149862;"15-04-2017 19:00:32";"30997";"No Cancelado"
"111146990";"118598295";111146990;"15-04-2017 08:00:24";"28959";"No Cancelado"
"111148081";"118598791";111148081;"15-04-2017 15:00:38";"24145";"No Cancelado"
"111148146";"118598815";111148146;"15-04-2017 15:00:38";"24934";"No Cancelado"
"111147506";"118598619";111147506;"15-04-2017 13:00:53";"32664";"No Cancelado"
"111147657";"118598633";111147657;"15-04-2017 13:00:53";"24374";"No Cancelado"
"111147620";"118598992";111147620;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111147733";"118599064";111147733;"15-04-2017 17:00:22";"24440";"No Cancelado"
"111148167";"118599014";111148167;"15-04-2017 17:00:21";"21367";"No Cancelado"
"111148238";"118599058";111148238;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111149027";"118599074";111149027;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111147374";"118598409";111147374;"15-04-2017 11:52:30";"24374";"No Cancelado"
"20170412003293765825";"118597962";111077627;"15-04-2017 01:00:36";"115";"No Cancelado"
"111147780";"118598680";111147780;"15-04-2017 14:00:25";"25044";"No Cancelado"
"111148031";"118598689";111148031;"15-04-2017 14:00:26";"32664";"No Cancelado"
"111147771";"118598712";111147771;"15-04-2017 14:00:26";"32664";"No Cancelado"
"111149805";"118599546";111149805;"15-04-2017 19:00:31";"24145";"No Cancelado"
"111147191";"118598386";111147191;"15-04-2017 11:00:27";"31226";"No Cancelado"
"111149885";"118599558";111149885;"15-04-2017 19:00:32";"24440";"No Cancelado"
"111148373";"118598958";111148373;"15-04-2017 17:00:20";"21367";"No Cancelado"
"111074709";"118597903";111074709;"15-04-2017 01:00:34";"22";"No Cancelado"
"111149578";"118599571";111149578;"15-04-2017 19:00:32";"32484";"No Cancelado"
"111148662";"118598871";111148662;"15-04-2017 16:00:24";"22593";"No Cancelado"
"111149487";"118599444";111149487;"15-04-2017 18:00:24";"32681";"No Cancelado"
"111149456";"118599451";111149456;"15-04-2017 18:00:25";"21367";"No Cancelado"
"111148845";"118598949";111148845;"15-04-2017 17:00:19";"24374";"No Cancelado"
"111150143";"118599689";111150143;"15-04-2017 20:00:27";"22593";"No Cancelado"
"111147426";"118598617";111147426;"15-04-2017 13:00:53";"24374";"No Cancelado"
"111147441";"118598625";111147441;"15-04-2017 13:00:53";"24549";"No Cancelado"
"111147605";"118598632";111147605;"15-04-2017 13:00:53";"24440";"No Cancelado"
"111147680";"118598635";111147680;"15-04-2017 13:00:53";"21367";"No Cancelado"
"111147823";"118598678";111147823;"15-04-2017 14:00:25";"30997";"No Cancelado"
"111147546";"118598945";111147546;"15-04-2017 17:00:19";"24374";"No Cancelado"
"111149048";"118599394";111149048;"15-04-2017 17:01:16";"30997";"No Cancelado"
"111109070";"118597913";111109070;"15-04-2017 01:00:34";"88";"No Cancelado"
"111148396";"118598886";111148396;"15-04-2017 16:00:24";"24440";"No Cancelado"
"111087504";"118597901";111087504;"15-04-2017 01:00:20";"9";"No Cancelado"
"111095388";"118597941";111095388;"15-04-2017 01:00:35";"1";"No Cancelado"
"111148696";"118599025";111148696;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111148706";"118599030";111148706;"15-04-2017 17:00:21";"32753";"No Cancelado"
"111147902";"118598686";111147902;"15-04-2017 14:00:26";"32664";"No Cancelado"
"111084706";"118597909";111084706;"15-04-2017 01:00:34";"88";"No Cancelado"
"111147928";"118598694";111147928;"15-04-2017 14:00:26";"30175";"No Cancelado"
"111080754";"118597910";111080754;"15-04-2017 01:00:34";"106";"No Cancelado"
"111148901";"118598997";111148901;"15-04-2017 17:00:20";"32344";"No Cancelado"
"111148904";"118598998";111148904;"15-04-2017 17:00:20";"24145";"No Cancelado"
"111147860";"118598947";111147860;"15-04-2017 17:00:19";"21367";"No Cancelado"
"111075380";"118597932";111075380;"15-04-2017 01:00:35";"20";"No Cancelado"
"111109257";"118597927";111109257;"15-04-2017 01:00:35";"89";"No Cancelado"
"111148333";"118598972";111148333;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111148605";"118598980";111148605;"15-04-2017 17:00:20";"24374";"No Cancelado"
"111148871";"118598982";111148871;"15-04-2017 17:00:20";"32644";"No Cancelado"
"111148945";"118599017";111148945;"15-04-2017 17:00:21";"21367";"No Cancelado"
"111147920";"118599020";111147920;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111080042";"118597963";111080042;"15-04-2017 01:00:36";"106";"No Cancelado"
"111147704";"118599021";111147704;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111148711";"118599032";111148711;"15-04-2017 17:00:21";"24374";"No Cancelado"
"111149003";"118599038";111149003;"15-04-2017 17:00:22";"21367";"No Cancelado"
"111147987";"118599066";111147987;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111105825";"118598436";111105825;"15-04-2017 12:07:37";"24374";"No Cancelado"
"111148000";"118599072";111148000;"15-04-2017 17:00:22";"24440";"No Cancelado"
"111148698";"118599075";111148698;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111149471";"118599445";111149471;"15-04-2017 18:00:25";"24440";"No Cancelado"
"111147874";"118598706";111147874;"15-04-2017 14:00:26";"30175";"No Cancelado"
"111148459";"118598885";111148459;"15-04-2017 16:00:24";"32753";"No Cancelado"
"111147745";"118599083";111147745;"15-04-2017 17:00:22";"24374";"No Cancelado"
"111147881";"118598708";111147881;"15-04-2017 14:00:26";"34773";"No Cancelado"
"111149916";"118599677";111149916;"15-04-2017 20:00:26";"21367";"No Cancelado"
"111147944";"118598805";111147944;"15-04-2017 15:00:38";"32354";"No Cancelado"
"111149507";"118599557";111149507;"15-04-2017 19:00:32";"30175";"No Cancelado"
"111149939";"118600225";111149939;"15-04-2017 22:00:25";"21367";"No Cancelado"
"111147452";"118598621";111147452;"15-04-2017 13:00:53";"32664";"No Cancelado"
"111149114";"118599455";111149114;"15-04-2017 18:00:25";"32664";"No Cancelado"
