"SOLICITUDORIGINAL";"N_ORDEN_DISTRIBU";"SOLICITUD";"FECHA_CREACION_ORDEN";"ORIGEN";"CANCELADO"
"111152050";"118600736";111152050;"16-04-2017 14:00:19";"30175";"No Cancelado"
"111151983";"118600739";111151983;"16-04-2017 14:00:19";"32753";"No Cancelado"
"111151995";"118600740";111151995;"16-04-2017 14:00:19";"30175";"No Cancelado"
"111152231";"118601352";111152231;"16-04-2017 18:00:25";"21607";"No Cancelado"
"111153009";"118601367";111153009;"16-04-2017 18:00:25";"32263";"No Cancelado"
"111150825";"118600388";111150825;"16-04-2017 08:00:20";"24549";"No Cancelado"
"111154252";"118602115";111154252;"16-04-2017 22:00:23";"21367";"No Cancelado"
"111154178";"118602116";111154178;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111154245";"118602019";111154245;"16-04-2017 21:01:05";"24440";"No Cancelado"
"111153814";"118602139";111153814;"16-04-2017 22:00:24";"24549";"No Cancelado"
"111153790";"118602152";111153790;"16-04-2017 22:00:25";"24374";"No Cancelado"
"111153036";"118602161";111153036;"16-04-2017 22:00:25";"32484";"No Cancelado"
"111152555";"118600870";111152555;"16-04-2017 16:00:19";"24374";"No Cancelado"
"111153889";"118602188";111153889;"16-04-2017 22:00:25";"22593";"No Cancelado"
"111154078";"118602179";111154078;"16-04-2017 22:00:25";"24440";"No Cancelado"
"111154134";"118602181";111154134;"16-04-2017 22:00:25";"24374";"No Cancelado"
"111151731";"118600686";111151731;"16-04-2017 13:00:47";"32664";"No Cancelado"
"111152132";"118600930";111152132;"16-04-2017 17:00:20";"24440";"No Cancelado"
"111152429";"118600944";111152429;"16-04-2017 17:00:20";"32446";"No Cancelado"
"111151934";"118600959";111151934;"16-04-2017 17:00:20";"32644";"No Cancelado"
"111153615";"118601485";111153615;"16-04-2017 19:00:36";"28959";"No Cancelado"
"111153902";"118602194";111153902;"16-04-2017 22:00:26";"32644";"No Cancelado"
"111154599";"118602155";111154599;"16-04-2017 22:00:25";"24641";"No Cancelado"
"111152891";"118601040";111152891;"16-04-2017 17:00:24";"24374";"No Cancelado"
"111153456";"118601484";111153456;"16-04-2017 19:00:36";"32664";"No Cancelado"
"111153491";"118601497";111153491;"16-04-2017 19:00:36";"32664";"No Cancelado"
"111153965";"118602082";111153965;"16-04-2017 22:00:23";"22593";"No Cancelado"
"111153876";"118601592";111153876;"16-04-2017 20:00:17";"32446";"No Cancelado"
"111154114";"118601607";111154114;"16-04-2017 20:00:17";"32664";"No Cancelado"
"111151164";"118600524";111151164;"16-04-2017 12:00:18";"24440";"No Cancelado"
"111154188";"118602072";111154188;"16-04-2017 22:00:23";"32644";"No Cancelado"
"111153431";"118602090";111153431;"16-04-2017 22:00:23";"24440";"No Cancelado"
"111154494";"118602109";111154494;"16-04-2017 22:00:23";"21367";"No Cancelado"
"111152961";"118602112";111152961;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111154042";"118602129";111154042;"16-04-2017 22:00:24";"21367";"No Cancelado"
"111151676";"118600935";111151676;"16-04-2017 17:00:20";"24440";"No Cancelado"
"111152679";"118600947";111152679;"16-04-2017 17:00:20";"32484";"No Cancelado"
"111153330";"118602169";111153330;"16-04-2017 22:00:25";"32014";"No Cancelado"
"111153105";"118602190";111153105;"16-04-2017 22:00:25";"24374";"No Cancelado"
"111153117";"118601362";111153117;"16-04-2017 18:00:25";"32644";"No Cancelado"
"111151603";"118600522";111151603;"16-04-2017 12:00:18";"22593";"No Cancelado"
"111152696";"118600945";111152696;"16-04-2017 17:00:20";"22593";"No Cancelado"
"111152731";"118600980";111152731;"16-04-2017 17:00:22";"21367";"No Cancelado"
"111153132";"118601387";111153132;"16-04-2017 18:00:26";"21367";"No Cancelado"
"111150785";"118600540";111150785;"16-04-2017 12:00:18";"24440";"No Cancelado"
"111152483";"118600995";111152483;"16-04-2017 17:00:23";"24440";"No Cancelado"
"111151094";"118600392";111151094;"16-04-2017 08:00:20";"30997";"No Cancelado"
"111152024";"118601007";111152024;"16-04-2017 17:00:23";"22593";"No Cancelado"
"111152239";"118600816";111152239;"16-04-2017 15:00:32";"30175";"No Cancelado"
"111152304";"118600821";111152304;"16-04-2017 15:00:32";"30175";"No Cancelado"
"111152323";"118600818";111152323;"16-04-2017 15:00:32";"28959";"No Cancelado"
"111152187";"118600826";111152187;"16-04-2017 15:00:32";"30175";"No Cancelado"
"111154398";"118602010";111154398;"16-04-2017 21:01:05";"28959";"No Cancelado"
"111153673";"118602074";111153673;"16-04-2017 22:00:23";"24440";"No Cancelado"
"111153708";"118602077";111153708;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111154542";"118602126";111154542;"16-04-2017 22:00:24";"24440";"No Cancelado"
"111151377";"118600531";111151377;"16-04-2017 12:00:18";"24374";"No Cancelado"
"111151225";"118600538";111151225;"16-04-2017 12:00:18";"32644";"No Cancelado"
"111152485";"118600867";111152485;"16-04-2017 16:00:19";"24145";"No Cancelado"
"111152299";"118600987";111152299;"16-04-2017 17:00:22";"24440";"No Cancelado"
"111151479";"118600544";111151479;"16-04-2017 12:00:18";"24440";"No Cancelado"
"111154268";"118602025";111154268;"16-04-2017 21:01:05";"32839";"No Cancelado"
"111151531";"118600537";111151531;"16-04-2017 12:00:18";"24145";"No Cancelado"
"111153441";"118601477";111153441;"16-04-2017 19:00:35";"24145";"No Cancelado"
"111153744";"118601508";111153744;"16-04-2017 19:00:36";"32484";"No Cancelado"
"111153824";"118601599";111153824;"16-04-2017 20:00:17";"34096";"No Cancelado"
"111152137";"118600824";111152137;"16-04-2017 15:00:32";"32644";"No Cancelado"
"111151938";"118600931";111151938;"16-04-2017 17:00:20";"24440";"No Cancelado"
"111152430";"118600952";111152430;"16-04-2017 17:00:20";"24440";"No Cancelado"
"111152999";"118601371";111152999;"16-04-2017 18:00:25";"22593";"No Cancelado"
"111152883";"118601037";111152883;"16-04-2017 17:00:24";"24440";"No Cancelado"
"111152854";"118600998";111152854;"16-04-2017 17:00:23";"24549";"No Cancelado"
"111153510";"118602121";111153510;"16-04-2017 22:00:24";"24374";"No Cancelado"
"111154065";"118602143";111154065;"16-04-2017 22:00:24";"21367";"No Cancelado"
"111151866";"118600672";111151866;"16-04-2017 13:00:47";"32926";"No Cancelado"
"111154200";"118602100";111154200;"16-04-2017 22:00:23";"24440";"No Cancelado"
"111152170";"118600943";111152170;"16-04-2017 17:00:20";"24374";"No Cancelado"
"111154206";"118602026";111154206;"16-04-2017 21:01:05";"29750";"No Cancelado"
"111154184";"118602027";111154184;"16-04-2017 21:01:05";"32354";"No Cancelado"
"111153551";"118602156";111153551;"16-04-2017 22:00:25";"21367";"No Cancelado"
"111154109";"118602175";111154109;"16-04-2017 22:00:25";"28087";"No Cancelado"
"111153440";"118602106";111153440;"16-04-2017 22:00:23";"32484";"No Cancelado"
"111153521";"118602125";111153521;"16-04-2017 22:00:24";"24374";"No Cancelado"
"111154511";"118602091";111154511;"16-04-2017 22:00:23";"24440";"No Cancelado"
"111154039";"118601584";111154039;"16-04-2017 20:00:17";"21367";"No Cancelado"
"111153833";"118602153";111153833;"16-04-2017 22:00:25";"21367";"No Cancelado"
"111152824";"118601015";111152824;"16-04-2017 17:00:23";"30175";"No Cancelado"
"111154366";"118602180";111154366;"16-04-2017 22:00:25";"24374";"No Cancelado"
"111154129";"118602189";111154129;"16-04-2017 22:00:25";"24374";"No Cancelado"
"111154169";"118602192";111154169;"16-04-2017 22:00:26";"24374";"No Cancelado"
"111151026";"118600393";111151026;"16-04-2017 08:00:20";"32446";"No Cancelado"
"111153857";"118601589";111153857;"16-04-2017 20:00:17";"32664";"No Cancelado"
"111151981";"118601005";111151981;"16-04-2017 17:00:23";"24374";"No Cancelado"
"111151868";"118600677";111151868;"16-04-2017 13:00:47";"30175";"No Cancelado"
"111151901";"118600745";111151901;"16-04-2017 14:00:19";"24374";"No Cancelado"
"111151901";"118600746";111151901;"16-04-2017 14:00:19";"24440";"No Cancelado"
"111153560";"118601481";111153560;"16-04-2017 19:00:35";"24440";"No Cancelado"
"111151975";"118600735";111151975;"16-04-2017 14:00:19";"32644";"No Cancelado"
"111152138";"118600817";111152138;"16-04-2017 15:00:32";"32664";"No Cancelado"
"111152226";"118600822";111152226;"16-04-2017 15:00:32";"32644";"Cancelado"
"111152718";"118600978";111152718;"16-04-2017 17:00:21";"24374";"No Cancelado"
"111154120";"118602011";111154120;"16-04-2017 21:01:05";"34096";"No Cancelado"
"111152659";"118600939";111152659;"16-04-2017 17:00:20";"32484";"No Cancelado"
"111152193";"118600937";111152193;"16-04-2017 17:00:20";"32644";"No Cancelado"
"111152777";"118600986";111152777;"16-04-2017 17:00:22";"32664";"No Cancelado"
"111152496";"118601011";111152496;"16-04-2017 17:00:23";"24440";"No Cancelado"
"111152366";"118601042";111152366;"16-04-2017 17:00:24";"21367";"No Cancelado"
"111153670";"118601490";111153670;"16-04-2017 19:00:36";"32484";"No Cancelado"
"111154041";"118601594";111154041;"16-04-2017 20:00:17";"24440";"No Cancelado"
"111153964";"118601605";111153964;"16-04-2017 20:00:17";"32354";"No Cancelado"
"111153964";"118601606";111153964;"16-04-2017 20:00:17";"24440";"No Cancelado"
"111154449";"118602075";111154449;"16-04-2017 22:00:23";"24440";"No Cancelado"
"111154257";"118602089";111154257;"16-04-2017 22:00:23";"24440";"Cancelado"
"111153152";"118602108";111153152;"16-04-2017 22:00:23";"21367";"No Cancelado"
"111154144";"118602185";111154144;"16-04-2017 22:00:25";"32446";"No Cancelado"
"111153803";"118602137";111153803;"16-04-2017 22:00:24";"24374";"No Cancelado"
"111154045";"118602135";111154045;"16-04-2017 22:00:24";"24374";"No Cancelado"
"111153669";"118601504";111153669;"16-04-2017 19:00:36";"24440";"No Cancelado"
"111154386";"118602184";111154386;"16-04-2017 22:00:25";"24440";"No Cancelado"
"111154417";"118602200";111154417;"16-04-2017 22:00:26";"32240";"No Cancelado"
"111153078";"118601370";111153078;"16-04-2017 18:00:25";"22593";"No Cancelado"
"111153836";"118602149";111153836;"16-04-2017 22:00:25";"24549";"No Cancelado"
"111153356";"118602174";111153356;"16-04-2017 22:00:25";"24440";"No Cancelado"
"111153334";"118602177";111153334;"16-04-2017 22:00:25";"24440";"No Cancelado"
"111154424";"118602193";111154424;"16-04-2017 22:00:26";"34160";"No Cancelado"
"111153398";"118601354";111153398;"16-04-2017 18:00:25";"32664";"No Cancelado"
"111153303";"118601365";111153303;"16-04-2017 18:00:25";"21367";"No Cancelado"
"111154247";"118602014";111154247;"16-04-2017 21:01:05";"32354";"No Cancelado"
"111152951";"118602080";111152951;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111153295";"118601358";111153295;"16-04-2017 18:00:25";"32664";"No Cancelado"
"111153436";"118602081";111153436;"16-04-2017 22:00:23";"32644";"No Cancelado"
"111154250";"118602085";111154250;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111153569";"118601496";111153569;"16-04-2017 19:00:36";"32644";"No Cancelado"
"111154195";"118602107";111154195;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111154534";"118602122";111154534;"16-04-2017 22:00:24";"34160";"No Cancelado"
"111153970";"118601588";111153970;"16-04-2017 20:00:17";"32926";"No Cancelado"
"111153736";"118601476";111153736;"16-04-2017 19:00:35";"32644";"No Cancelado"
"111153613";"118601505";111153613;"16-04-2017 19:00:36";"31226";"No Cancelado"
"111154193";"118602073";111154193;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111154468";"118602083";111154468;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111154057";"118601576";111154057;"16-04-2017 20:00:16";"24440";"No Cancelado"
"111154056";"118601586";111154056;"16-04-2017 20:00:17";"24145";"No Cancelado"
"111154322";"118602018";111154322;"16-04-2017 21:01:05";"24374";"No Cancelado"
"111154455";"118602111";111154455;"16-04-2017 22:00:23";"32484";"No Cancelado"
"111153522";"118602124";111153522;"16-04-2017 22:00:24";"24374";"No Cancelado"
"111154087";"118602150";111154087;"16-04-2017 22:00:25";"24440";"No Cancelado"
"111153850";"118602168";111153850;"16-04-2017 22:00:25";"22593";"No Cancelado"
"111154317";"118602138";111154317;"16-04-2017 22:00:24";"24440";"No Cancelado"
"111153654";"118601489";111153654;"16-04-2017 19:00:36";"34160";"No Cancelado"
"111152967";"118602098";111152967;"16-04-2017 22:00:23";"21367";"No Cancelado"
"111154498";"118602110";111154498;"16-04-2017 22:00:23";"21367";"No Cancelado"
"111154525";"118602118";111154525;"16-04-2017 22:00:23";"32664";"No Cancelado"
"111153531";"118602123";111153531;"16-04-2017 22:00:24";"21367";"No Cancelado"
"111154043";"118602134";111154043;"16-04-2017 22:00:24";"32484";"No Cancelado"
"111154321";"118602151";111154321;"16-04-2017 22:00:25";"32644";"No Cancelado"
"111153305";"118602160";111153305;"16-04-2017 22:00:25";"24440";"No Cancelado"
"111154237";"118602021";111154237;"16-04-2017 21:01:05";"24641";"No Cancelado"
"111154557";"118602131";111154557;"16-04-2017 22:00:24";"24641";"No Cancelado"
"111153102";"118602170";111153102;"16-04-2017 22:00:25";"24374";"No Cancelado"
"111154377";"118602173";111154377;"16-04-2017 22:00:25";"24374";"No Cancelado"
"111153345";"118602178";111153345;"16-04-2017 22:00:25";"21367";"No Cancelado"
"111153362";"118602187";111153362;"16-04-2017 22:00:25";"21367";"No Cancelado"
"111154430";"118602198";111154430;"16-04-2017 22:00:26";"24374";"No Cancelado"
"111154654";"118602228";111154654;"16-04-2017 23:00:17";"24440";"No Cancelado"
"111154434";"118602086";111154434;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111154329";"118602023";111154329;"16-04-2017 21:01:05";"24145";"No Cancelado"
"111153421";"118602099";111153421;"16-04-2017 22:00:23";"24374";"No Cancelado"
"111154485";"118602084";111154485;"16-04-2017 22:00:23";"21367";"No Cancelado"
"111153018";"118602120";111153018;"16-04-2017 22:00:24";"24440";"No Cancelado"
"111152969";"118602069";111152969;"16-04-2017 22:00:22";"22593";"No Cancelado"
"111154459";"118602119";111154459;"16-04-2017 22:00:24";"21367";"No Cancelado"
"111154607";"118602162";111154607;"16-04-2017 22:00:25";"32446";"No Cancelado"
"111154060";"118602132";111154060;"16-04-2017 22:00:24";"24440";"No Cancelado"
"111154602";"118602163";111154602;"16-04-2017 22:00:25";"28087";"No Cancelado"
"111153357";"118602183";111153357;"16-04-2017 22:00:25";"24374";"No Cancelado"
"111153402";"118602197";111153402;"16-04-2017 22:00:26";"24374";"No Cancelado"
