"SOLICITUDORIGINAL";"N_ORDEN_DISTRIBU";"SOLICITUD";"FECHA_CREACION_ORDEN";"ORIGEN";"CANCELADO"
"111087689";"118596425";111087689;"14-04-2017 12:00:44";"37";"No Cancelado"
"111080168";"118596472";111080168;"14-04-2017 12:00:46";"9";"No Cancelado"
"111085004";"118596560";111085004;"14-04-2017 12:00:48";"106";"No Cancelado"
"111081882";"118596754";111081882;"14-04-2017 12:58:09";"102";"No Cancelado"
"111144693";"118596372";111144693;"14-04-2017 12:00:16";"24145";"No Cancelado"
"111084731";"118596365";111084731;"14-04-2017 11:59:46";"10";"No Cancelado"
"111089434";"118596078";111089434;"14-04-2017 10:32:15";"64";"No Cancelado"
"111084716";"118596194";111084716;"14-04-2017 10:43:06";"102";"No Cancelado"
"111097779";"118596091";111097779;"14-04-2017 10:33:35";"64";"No Cancelado"
"111086554";"118596755";111086554;"14-04-2017 12:58:14";"102";"No Cancelado"
"111087439";"118596757";111087439;"14-04-2017 12:59:14";"102";"No Cancelado"
"111075275";"118596243";111075275;"14-04-2017 10:48:07";"88";"No Cancelado"
"111083644";"118596447";111083644;"14-04-2017 12:00:45";"23";"No Cancelado"
"111090769";"118596421";111090769;"14-04-2017 12:00:44";"23";"No Cancelado"
"111092195";"118596340";111092195;"14-04-2017 11:55:35";"64";"No Cancelado"
"111097742";"118596341";111097742;"14-04-2017 11:55:40";"64";"No Cancelado"
"111094362";"118596145";111094362;"14-04-2017 10:38:21";"22";"No Cancelado"
"111091339";"118596428";111091339;"14-04-2017 12:00:45";"23";"No Cancelado"
"111080753";"118596077";111080753;"14-04-2017 10:32:10";"64";"No Cancelado"
"111089341";"118596457";111089341;"14-04-2017 12:00:45";"115";"No Cancelado"
"111079696";"118596500";111079696;"14-04-2017 12:00:47";"115";"No Cancelado"
"111094076";"118596539";111094076;"14-04-2017 12:00:47";"115";"No Cancelado"
"111091281";"118596079";111091281;"14-04-2017 10:32:20";"64";"No Cancelado"
"111091835";"118596431";111091835;"14-04-2017 12:00:45";"23";"No Cancelado"
"111143172";"118596375";111143172;"14-04-2017 12:00:16";"24440";"No Cancelado"
"111128927";"118596530";111128927;"14-04-2017 12:00:47";"37";"No Cancelado"
"111084974";"118596176";111084974;"14-04-2017 10:41:11";"106";"No Cancelado"
"111083994";"118596582";111083994;"14-04-2017 12:00:48";"106";"No Cancelado"
"111083596";"118596712";111083596;"14-04-2017 12:47:09";"37";"No Cancelado"
"111095369";"118596717";111095369;"14-04-2017 12:48:24";"10";"No Cancelado"
"111111576";"118596737";111111576;"14-04-2017 12:54:23";"88";"No Cancelado"
"111074847";"118596367";111074847;"14-04-2017 12:00:06";"10";"No Cancelado"
"111087497";"118596537";111087497;"14-04-2017 12:00:47";"89";"No Cancelado"
"111093398";"118596442";111093398;"14-04-2017 12:00:45";"23";"No Cancelado"
"111074738";"118596738";111074738;"14-04-2017 12:54:53";"88";"No Cancelado"
"111075473";"118596740";111075473;"14-04-2017 12:55:08";"23";"No Cancelado"
"111077722";"118596692";111077722;"14-04-2017 12:42:58";"64";"No Cancelado"
"111092759";"118596393";111092759;"14-04-2017 12:00:44";"115";"No Cancelado"
"111075208";"118596196";111075208;"14-04-2017 10:43:16";"102";"No Cancelado"
"111081379";"118596550";111081379;"14-04-2017 12:00:48";"88";"No Cancelado"
"111088327";"118596198";111088327;"14-04-2017 10:43:26";"102";"No Cancelado"
"111109846";"118596148";111109846;"14-04-2017 10:38:41";"22";"No Cancelado"
"111110172";"118596396";111110172;"14-04-2017 12:00:44";"115";"No Cancelado"
"111075430";"118596419";111075430;"14-04-2017 12:00:44";"37";"No Cancelado"
"111076230";"118596242";111076230;"14-04-2017 10:48:02";"88";"No Cancelado"
"111081445";"118596694";111081445;"14-04-2017 12:43:13";"64";"No Cancelado"
"111110082";"118596171";111110082;"14-04-2017 10:40:46";"115";"No Cancelado"
"111111274";"118596158";111111274;"14-04-2017 10:39:31";"22";"No Cancelado"
"111093838";"118596432";111093838;"14-04-2017 12:00:45";"88";"No Cancelado"
"111085221";"118596444";111085221;"14-04-2017 12:00:45";"88";"No Cancelado"
"111106627";"118596701";111106627;"14-04-2017 12:44:34";"1";"No Cancelado"
"111076801";"118596707";111076801;"14-04-2017 12:46:04";"37";"No Cancelado"
"111078133";"118596709";111078133;"14-04-2017 12:46:14";"37";"No Cancelado"
"111075219";"118596711";111075219;"14-04-2017 12:47:04";"37";"No Cancelado"
"111079337";"118596554";111079337;"14-04-2017 12:00:48";"89";"No Cancelado"
"111090110";"118596583";111090110;"14-04-2017 12:00:48";"106";"No Cancelado"
"111079659";"118596720";111079659;"14-04-2017 12:48:39";"10";"No Cancelado"
"111080115";"118596458";111080115;"14-04-2017 12:00:45";"106";"No Cancelado"
"111108837";"118596471";111108837;"14-04-2017 12:00:46";"115";"No Cancelado"
"111096379";"118596226";111096379;"14-04-2017 10:46:42";"88";"No Cancelado"
"111090729";"118596204";111090729;"14-04-2017 10:43:57";"115";"No Cancelado"
"111097524";"118596690";111097524;"14-04-2017 12:42:08";"64";"No Cancelado"
"111078134";"118596482";111078134;"14-04-2017 12:00:46";"106";"No Cancelado"
"111075296";"118596363";111075296;"14-04-2017 11:59:31";"10";"No Cancelado"
"111084718";"118596451";111084718;"14-04-2017 12:00:45";"106";"No Cancelado"
"111093959";"118596469";111093959;"14-04-2017 12:00:46";"23";"No Cancelado"
"111143434";"118596378";111143434;"14-04-2017 12:00:16";"24440";"No Cancelado"
"20170412003293764308";"118596519";111076689;"14-04-2017 12:00:47";"115";"No Cancelado"
"111088521";"118596338";111088521;"14-04-2017 11:55:25";"64";"No Cancelado"
"111096414";"118596342";111096414;"14-04-2017 11:55:45";"64";"No Cancelado"
"111078749";"118596245";111078749;"14-04-2017 10:48:17";"89";"No Cancelado"
"111107298";"118596168";111107298;"14-04-2017 10:40:31";"115";"No Cancelado"
"111084923";"118596546";111084923;"14-04-2017 12:00:47";"23";"No Cancelado"
"111107413";"118596263";111107413;"14-04-2017 10:50:12";"89";"No Cancelado"
"111075072";"118596477";111075072;"14-04-2017 12:00:46";"115";"No Cancelado"
"111095610";"118596253";111095610;"14-04-2017 10:49:07";"89";"No Cancelado"
"111096401";"118596257";111096401;"14-04-2017 10:49:42";"89";"No Cancelado"
"111104132";"118596188";111104132;"14-04-2017 10:42:31";"106";"No Cancelado"
"111076768";"118596549";111076768;"14-04-2017 12:00:47";"106";"No Cancelado"
"111081910";"118596568";111081910;"14-04-2017 12:00:48";"115";"No Cancelado"
"111074790";"118596570";111074790;"14-04-2017 12:00:48";"89";"No Cancelado"
"111080042";"118596193";111080042;"14-04-2017 10:43:02";"106";"No Cancelado"
"111075050";"118596210";111075050;"14-04-2017 10:45:02";"115";"No Cancelado"
"111096779";"118596230";111096779;"14-04-2017 10:47:02";"88";"No Cancelado"
"20170412003293763818";"118596076";111076683;"14-04-2017 10:32:05";"123";"No Cancelado"
"111079819";"118596080";111079819;"14-04-2017 10:32:30";"64";"No Cancelado"
"111095231";"118596258";111095231;"14-04-2017 10:49:47";"89";"No Cancelado"
"111095651";"118596260";111095651;"14-04-2017 10:49:57";"89";"No Cancelado"
"111110355";"118596261";111110355;"14-04-2017 10:50:02";"89";"No Cancelado"
"111110840";"118596262";111110840;"14-04-2017 10:50:07";"89";"No Cancelado"
"111144563";"118596368";111144563;"14-04-2017 12:00:16";"32644";"No Cancelado"
"111106783";"118596169";111106783;"14-04-2017 10:40:36";"115";"No Cancelado"
"111111287";"118596174";111111287;"14-04-2017 10:41:01";"115";"No Cancelado"
"111088274";"118596438";111088274;"14-04-2017 12:00:45";"37";"No Cancelado"
"111074898";"118596211";111074898;"14-04-2017 10:45:07";"115";"No Cancelado"
"111083561";"118596332";111083561;"14-04-2017 11:53:50";"64";"No Cancelado"
"111085761";"118596454";111085761;"14-04-2017 12:00:45";"88";"No Cancelado"
"111095471";"118596456";111095471;"14-04-2017 12:00:45";"37";"No Cancelado"
"111076795";"118596214";111076795;"14-04-2017 10:45:22";"115";"No Cancelado"
"111093942";"118596220";111093942;"14-04-2017 10:45:52";"88";"No Cancelado"
"111096773";"118596229";111096773;"14-04-2017 10:46:57";"88";"No Cancelado"
"111079523";"118596345";111079523;"14-04-2017 11:56:35";"64";"No Cancelado"
"111081607";"118596244";111081607;"14-04-2017 10:48:12";"88";"No Cancelado"
"111085130";"118596178";111085130;"14-04-2017 10:41:21";"106";"No Cancelado"
"111095483";"118596180";111095483;"14-04-2017 10:41:36";"106";"No Cancelado"
"111086369";"118596499";111086369;"14-04-2017 12:00:47";"23";"No Cancelado"
"111078149";"118596490";111078149;"14-04-2017 12:00:46";"115";"No Cancelado"
"111083667";"118596195";111083667;"14-04-2017 10:43:11";"102";"No Cancelado"
"111081737";"118596199";111081737;"14-04-2017 10:43:31";"102";"No Cancelado"
"111113178";"118596208";111113178;"14-04-2017 10:44:52";"115";"No Cancelado"
"20170412003293765159";"118596213";111076695;"14-04-2017 10:45:17";"115";"No Cancelado"
"111079700";"118596216";111079700;"14-04-2017 10:45:32";"115";"No Cancelado"
"111097761";"118596728";111097761;"14-04-2017 12:52:33";"1";"No Cancelado"
"111080571";"118596732";111080571;"14-04-2017 12:53:33";"88";"No Cancelado"
"111077619";"118596217";111077619;"14-04-2017 10:45:37";"115";"No Cancelado"
"111096418";"118596221";111096418;"14-04-2017 10:46:17";"88";"No Cancelado"
"111097532";"118596227";111097532;"14-04-2017 10:46:47";"88";"No Cancelado"
"111095512";"118596228";111095512;"14-04-2017 10:46:52";"88";"No Cancelado"
"111107066";"118596234";111107066;"14-04-2017 10:47:22";"88";"No Cancelado"
"111111392";"118596235";111111392;"14-04-2017 10:47:27";"88";"No Cancelado"
"111079983";"118596249";111079983;"14-04-2017 10:48:47";"89";"No Cancelado"
"111076288";"118596734";111076288;"14-04-2017 12:54:03";"88";"No Cancelado"
"111077915";"118596412";111077915;"14-04-2017 12:00:44";"115";"No Cancelado"
"111094348";"118596413";111094348;"14-04-2017 12:00:44";"37";"No Cancelado"
"111129479";"118596470";111129479;"14-04-2017 12:00:46";"10";"No Cancelado"
"111087212";"118596270";111087212;"14-04-2017 10:50:53";"89";"No Cancelado"
"111095597";"118596254";111095597;"14-04-2017 10:49:12";"89";"No Cancelado"
"111074971";"118596437";111074971;"14-04-2017 12:00:45";"89";"No Cancelado"
"111097861";"118596394";111097861;"14-04-2017 12:00:44";"37";"No Cancelado"
"111094312";"118596186";111094312;"14-04-2017 10:42:21";"106";"No Cancelado"
"111081468";"118596094";111081468;"14-04-2017 10:33:50";"37";"No Cancelado"
"111109349";"118596753";111109349;"14-04-2017 12:57:54";"89";"No Cancelado"
"111103009";"118596408";111103009;"14-04-2017 12:00:44";"37";"No Cancelado"
"111076415";"118596192";111076415;"14-04-2017 10:42:56";"106";"No Cancelado"
"111087846";"118596503";111087846;"14-04-2017 12:00:47";"123";"No Cancelado"
"111091096";"118596567";111091096;"14-04-2017 12:00:48";"115";"No Cancelado"
"111076832";"118596581";111076832;"14-04-2017 12:00:48";"23";"No Cancelado"
"111076244";"118596190";111076244;"14-04-2017 10:42:46";"106";"No Cancelado"
"111076394";"118596189";111076394;"14-04-2017 10:42:36";"106";"No Cancelado"
"111075018";"118596346";111075018;"14-04-2017 11:56:40";"64";"No Cancelado"
"111093831";"118596353";111093831;"14-04-2017 11:57:55";"10";"No Cancelado"
"111083573";"118596741";111083573;"14-04-2017 12:55:13";"23";"No Cancelado"
"111104069";"118596506";111104069;"14-04-2017 12:00:47";"37";"No Cancelado"
"111095635";"118596527";111095635;"14-04-2017 12:00:47";"123";"No Cancelado"
"111081818";"118596348";111081818;"14-04-2017 11:56:51";"10";"No Cancelado"
"111081696";"118596813";111081696;"14-04-2017 13:00:28";"123";"No Cancelado"
"111094316";"118596826";111094316;"14-04-2017 13:00:29";"123";"No Cancelado"
"111109636";"118596800";111109636;"14-04-2017 13:00:28";"20";"No Cancelado"
"111095555";"118596357";111095555;"14-04-2017 11:58:35";"10";"No Cancelado"
"111079756";"118596522";111079756;"14-04-2017 12:00:47";"115";"No Cancelado"
"111097214";"118596232";111097214;"14-04-2017 10:47:12";"88";"No Cancelado"
"111095566";"118596233";111095566;"14-04-2017 10:47:17";"88";"No Cancelado"
"111094144";"118596548";111094144;"14-04-2017 12:00:47";"115";"No Cancelado"
"111096790";"118596785";111096790;"14-04-2017 13:00:28";"20";"No Cancelado"
"111081731";"118596246";111081731;"14-04-2017 10:48:22";"89";"Cancelado"
"111108651";"118596238";111108651;"14-04-2017 10:47:42";"88";"No Cancelado"
"20170412003293765161";"118596525";111076696;"14-04-2017 12:00:47";"115";"No Cancelado"
"111084977";"118596327";111084977;"14-04-2017 11:52:20";"64";"No Cancelado"
"111087693";"118596328";111087693;"14-04-2017 11:52:25";"64";"No Cancelado"
"111086727";"118596336";111086727;"14-04-2017 11:55:05";"64";"No Cancelado"
"111098985";"118596359";111098985;"14-04-2017 11:58:46";"10";"No Cancelado"
"111079577";"118596744";111079577;"14-04-2017 12:55:58";"23";"No Cancelado"
"111076406";"118596676";111076406;"14-04-2017 12:38:39";"115";"No Cancelado"
"111085007";"118596758";111085007;"14-04-2017 12:59:19";"102";"No Cancelado"
"111076732";"118596388";111076732;"14-04-2017 12:00:26";"88";"No Cancelado"
"111088384";"118596481";111088384;"14-04-2017 12:00:46";"106";"No Cancelado"
"111079547";"118596429";111079547;"14-04-2017 12:00:45";"115";"No Cancelado"
"111110540";"118596545";111110540;"14-04-2017 12:00:47";"89";"No Cancelado"
"111105397";"118596535";111105397;"14-04-2017 12:00:47";"106";"No Cancelado"
"111085111";"118596434";111085111;"14-04-2017 12:00:45";"106";"No Cancelado"
"111089438";"118596496";111089438;"14-04-2017 12:00:47";"9";"No Cancelado"
"111079836";"118596561";111079836;"14-04-2017 12:00:48";"88";"No Cancelado"
"111084936";"118596761";111084936;"14-04-2017 13:00:04";"108";"No Cancelado"
"111076323";"118596571";111076323;"14-04-2017 12:00:48";"115";"No Cancelado"
"111078352";"118596579";111078352;"14-04-2017 12:00:48";"106";"No Cancelado"
"111086086";"118596809";111086086;"14-04-2017 13:00:28";"20";"No Cancelado"
"111076466";"118596811";111076466;"14-04-2017 13:00:28";"20";"No Cancelado"
"111080185";"118596798";111080185;"14-04-2017 13:00:28";"20";"No Cancelado"
"111110442";"118596152";111110442;"14-04-2017 10:39:01";"22";"No Cancelado"
"111087485";"118596547";111087485;"14-04-2017 12:00:47";"89";"No Cancelado"
"111145208";"118597177";111145208;"14-04-2017 14:00:19";"24247";"No Cancelado"
"111088511";"118596569";111088511;"14-04-2017 12:00:48";"37";"No Cancelado"
"111074873";"118596725";111074873;"14-04-2017 12:52:18";"9";"No Cancelado"
"111130606";"118596164";111130606;"14-04-2017 10:40:06";"22";"No Cancelado"
"111145345";"118597181";111145345;"14-04-2017 14:00:19";"30997";"No Cancelado"
"111077908";"118596391";111077908;"14-04-2017 12:00:44";"108";"No Cancelado"
"20170412003293760681";"118596504";111076652;"14-04-2017 12:00:47";"115";"No Cancelado"
"111074802";"118596572";111074802;"14-04-2017 12:00:48";"23";"No Cancelado"
"111100085";"118596183";111100085;"14-04-2017 10:41:56";"106";"No Cancelado"
"111076384";"118596266";111076384;"14-04-2017 10:50:32";"89";"No Cancelado"
"111075186";"118596267";111075186;"14-04-2017 10:50:37";"89";"No Cancelado"
"111113336";"118596673";111113336;"14-04-2017 12:37:59";"115";"No Cancelado"
"111081936";"118596723";111081936;"14-04-2017 12:51:38";"9";"No Cancelado"
"111112842";"118596268";111112842;"14-04-2017 10:50:42";"89";"No Cancelado"
"111079549";"118596715";111079549;"14-04-2017 12:47:39";"37";"No Cancelado"
"111087756";"118596716";111087756;"14-04-2017 12:47:44";"10";"No Cancelado"
"111110575";"118596150";111110575;"14-04-2017 10:38:51";"22";"No Cancelado"
"111110773";"118596159";111110773;"14-04-2017 10:39:36";"22";"No Cancelado"
"111080183";"118596810";111080183;"14-04-2017 13:00:28";"20";"No Cancelado"
"111110443";"118596155";111110443;"14-04-2017 10:39:16";"22";"No Cancelado"
"111085061";"118596398";111085061;"14-04-2017 12:00:44";"9";"No Cancelado"
"111102464";"118596400";111102464;"14-04-2017 12:00:44";"106";"No Cancelado"
"111075405";"118596418";111075405;"14-04-2017 12:00:44";"9";"No Cancelado"
"111089419";"118596191";111089419;"14-04-2017 10:42:52";"106";"No Cancelado"
"111083508";"118596197";111083508;"14-04-2017 10:43:21";"102";"No Cancelado"
"111078668";"118596179";111078668;"14-04-2017 10:41:26";"106";"No Cancelado"
"111112911";"118596269";111112911;"14-04-2017 10:50:47";"89";"No Cancelado"
"111095254";"118596696";111095254;"14-04-2017 12:43:48";"1";"No Cancelado"
"111097234";"118596534";111097234;"14-04-2017 12:00:47";"88";"No Cancelado"
"111085056";"118596402";111085056;"14-04-2017 12:00:44";"89";"No Cancelado"
"111111117";"118596564";111111117;"14-04-2017 12:00:48";"88";"No Cancelado"
"111094121";"118596580";111094121;"14-04-2017 12:00:48";"37";"No Cancelado"
"111079792";"118596325";111079792;"14-04-2017 11:51:50";"64";"No Cancelado"
"111113132";"118596672";111113132;"14-04-2017 12:37:49";"115";"No Cancelado"
"111116471";"118596674";111116471;"14-04-2017 12:38:09";"115";"No Cancelado"
"111097208";"118596552";111097208;"14-04-2017 12:00:48";"106";"No Cancelado"
"111089692";"118596399";111089692;"14-04-2017 12:00:44";"115";"No Cancelado"
"111077419";"118596416";111077419;"14-04-2017 12:00:44";"115";"No Cancelado"
"111084979";"118596556";111084979;"14-04-2017 12:00:48";"115";"No Cancelado"
"111078322";"118596678";111078322;"14-04-2017 12:38:59";"115";"No Cancelado"
"111103927";"118596343";111103927;"14-04-2017 11:56:20";"64";"No Cancelado"
"111076776";"118596344";111076776;"14-04-2017 11:56:30";"64";"No Cancelado"
"111075429";"118596679";111075429;"14-04-2017 12:39:04";"115";"No Cancelado"
"111081815";"118596350";111081815;"14-04-2017 11:57:00";"10";"No Cancelado"
"111088762";"118596351";111088762;"14-04-2017 11:57:15";"10";"No Cancelado"
"111077528";"118596435";111077528;"14-04-2017 12:00:45";"23";"No Cancelado"
"111091353";"118596355";111091353;"14-04-2017 11:58:10";"10";"No Cancelado"
"111107368";"118596697";111107368;"14-04-2017 12:43:53";"1";"No Cancelado"
"111110529";"118596747";111110529;"14-04-2017 12:56:08";"89";"No Cancelado"
"111077428";"118596201";111077428;"14-04-2017 10:43:42";"115";"No Cancelado"
"111076540";"118596680";111076540;"14-04-2017 12:39:44";"115";"No Cancelado"
"111144550";"118596299";111144550;"14-04-2017 11:00:41";"24641";"No Cancelado"
"111110392";"118596783";111110392;"14-04-2017 13:00:28";"20";"No Cancelado"
"111077718";"118596517";111077718;"14-04-2017 12:00:47";"23";"No Cancelado"
"111077644";"118596502";111077644;"14-04-2017 12:00:47";"88";"No Cancelado"
"111079637";"118596797";111079637;"14-04-2017 13:00:28";"123";"No Cancelado"
"111085110";"118596759";111085110;"14-04-2017 12:59:29";"102";"No Cancelado"
"111109261";"118596173";111109261;"14-04-2017 10:40:56";"115";"No Cancelado"
"111106798";"118596170";111106798;"14-04-2017 10:40:41";"115";"No Cancelado"
"111077666";"118596247";111077666;"14-04-2017 10:48:27";"89";"No Cancelado"
"111094814";"118596333";111094814;"14-04-2017 11:53:55";"64";"No Cancelado"
"111089672";"118596250";111089672;"14-04-2017 10:48:52";"89";"No Cancelado"
"111093731";"118596252";111093731;"14-04-2017 10:49:02";"89";"No Cancelado"
"111076292";"118596681";111076292;"14-04-2017 12:39:54";"115";"No Cancelado"
"111106756";"118596682";111106756;"14-04-2017 12:39:59";"115";"No Cancelado"
"111077441";"118596686";111077441;"14-04-2017 12:41:38";"64";"No Cancelado"
"111145688";"118597403";111145688;"14-04-2017 17:00:17";"34803";"No Cancelado"
"111087883";"118597173";111087883;"14-04-2017 13:47:02";"20";"No Cancelado"
"111109350";"118597217";111109350;"14-04-2017 14:08:51";"88";"No Cancelado"
"111107536";"118597218";111107536;"14-04-2017 14:09:11";"88";"No Cancelado"
"111145577";"118597407";111145577;"14-04-2017 17:00:17";"24374";"No Cancelado"
"20170414003293804538";"118597415";111145634;"14-04-2017 17:00:17";"34872";"No Cancelado"
"111096720";"118596726";111096720;"14-04-2017 12:52:23";"1";"No Cancelado"
"111109360";"118596259";111109360;"14-04-2017 10:49:52";"89";"No Cancelado"
"111145597";"118597416";111145597;"14-04-2017 17:00:17";"31499";"No Cancelado"
"111096694";"118597195";111096694;"14-04-2017 14:04:11";"1";"No Cancelado"
"111085776";"118597200";111085776;"14-04-2017 14:05:11";"10";"No Cancelado"
"111092184";"118596324";111092184;"14-04-2017 11:51:40";"64";"No Cancelado"
"111076612";"118596480";111076612;"14-04-2017 12:00:46";"115";"No Cancelado"
"111074605";"118596505";111074605;"14-04-2017 12:00:47";"23";"No Cancelado"
"20170412003293775584";"118597203";111094205;"14-04-2017 14:06:01";"10";"No Cancelado"
"111109814";"118597158";111109814;"14-04-2017 13:43:57";"20";"No Cancelado"
"111083811";"118596760";111083811;"14-04-2017 12:59:39";"102";"No Cancelado"
"111109083";"118596264";111109083;"14-04-2017 10:50:17";"89";"No Cancelado"
"111084922";"118596791";111084922;"14-04-2017 13:00:28";"20";"No Cancelado"
"111075434";"118596804";111075434;"14-04-2017 13:00:28";"108";"No Cancelado"
"111087830";"118597172";111087830;"14-04-2017 13:46:52";"20";"No Cancelado"
"111076373";"118596392";111076373;"14-04-2017 12:00:44";"37";"No Cancelado"
"20170412003293462187";"118596422";111082062;"14-04-2017 12:00:44";"9";"No Cancelado"
"111074854";"118596389";111074854;"14-04-2017 12:00:44";"106";"No Cancelado"
"111093929";"118596440";111093929;"14-04-2017 12:00:45";"89";"No Cancelado"
"111091988";"118597185";111091988;"14-04-2017 14:01:55";"123";"No Cancelado"
"111091080";"118596817";111091080;"14-04-2017 13:00:28";"20";"No Cancelado"
"20170412003293782371";"118596441";111113897;"14-04-2017 12:00:45";"89";"No Cancelado"
"111109333";"118596467";111109333;"14-04-2017 12:00:45";"115";"No Cancelado"
"111113686";"118597223";111113686;"14-04-2017 14:10:21";"88";"No Cancelado"
"111076241";"118597229";111076241;"14-04-2017 14:11:31";"89";"No Cancelado"
"111144381";"118596379";111144381;"14-04-2017 12:00:16";"32644";"No Cancelado"
"111090463";"118596202";111090463;"14-04-2017 10:43:47";"115";"No Cancelado"
"111105761";"118596491";111105761;"14-04-2017 12:00:47";"23";"No Cancelado"
"111081724";"118596495";111081724;"14-04-2017 12:00:47";"23";"No Cancelado"
"111075071";"118596818";111075071;"14-04-2017 13:00:28";"123";"No Cancelado"
"111144772";"118596861";111144772;"14-04-2017 13:00:44";"32446";"No Cancelado"
"111083836";"118596523";111083836;"14-04-2017 12:00:47";"23";"No Cancelado"
"111074696";"118596540";111074696;"14-04-2017 12:00:47";"23";"No Cancelado"
"111112915";"118596455";111112915;"14-04-2017 12:00:45";"88";"No Cancelado"
"111075093";"118596739";111075093;"14-04-2017 12:55:03";"88";"No Cancelado"
"111083534";"118596756";111083534;"14-04-2017 12:58:19";"102";"No Cancelado"
"20170412003293768112";"118596459";111079533;"14-04-2017 12:00:45";"23";"No Cancelado"
"111075479";"118596439";111075479;"14-04-2017 12:00:45";"37";"No Cancelado"
"111103213";"118596468";111103213;"14-04-2017 12:00:45";"37";"No Cancelado"
"111080202";"118596475";111080202;"14-04-2017 12:00:46";"23";"No Cancelado"
"111075525";"118596823";111075525;"14-04-2017 13:00:29";"123";"No Cancelado"
"111080035";"118596453";111080035;"14-04-2017 12:00:45";"115";"No Cancelado"
"111095505";"118596691";111095505;"14-04-2017 12:42:53";"64";"No Cancelado"
"111083833";"118596794";111083833;"14-04-2017 13:00:28";"20";"No Cancelado"
"111078220";"118596710";111078220;"14-04-2017 12:46:18";"37";"No Cancelado"
"111074880";"118596719";111074880;"14-04-2017 12:48:34";"10";"No Cancelado"
"111087825";"118596815";111087825;"14-04-2017 13:00:28";"20";"No Cancelado"
"111112570";"118596543";111112570;"14-04-2017 12:00:47";"88";"No Cancelado"
"111074630";"118596544";111074630;"14-04-2017 12:00:47";"23";"No Cancelado"
"111090105";"118596555";111090105;"14-04-2017 12:00:48";"23";"No Cancelado"
"111106591";"118597219";111106591;"14-04-2017 14:09:17";"88";"No Cancelado"
"111079545";"118596683";111079545;"14-04-2017 12:41:18";"64";"No Cancelado"
"111088789";"118596687";111088789;"14-04-2017 12:41:53";"64";"No Cancelado"
"20170412003293769670";"118596661";111088509;"14-04-2017 12:35:34";"115";"No Cancelado"
"111105668";"118596656";111105668;"14-04-2017 12:35:04";"106";"No Cancelado"
"111079791";"118596654";111079791;"14-04-2017 12:34:34";"106";"No Cancelado"
"111087660";"118596665";111087660;"14-04-2017 12:36:24";"115";"No Cancelado"
"111109004";"118596700";111109004;"14-04-2017 12:44:28";"1";"No Cancelado"
"111078696";"118596702";111078696;"14-04-2017 12:44:43";"89";"No Cancelado"
"111103899";"118597238";111103899;"14-04-2017 14:13:12";"106";"No Cancelado"
"111097774";"118596562";111097774;"14-04-2017 12:00:48";"106";"No Cancelado"
"111105168";"118597240";111105168;"14-04-2017 14:14:02";"106";"No Cancelado"
"111081589";"118597146";111081589;"14-04-2017 13:41:22";"20";"No Cancelado"
"111076845";"118597184";111076845;"14-04-2017 14:01:35";"123";"No Cancelado"
"111099089";"118596688";111099089;"14-04-2017 12:41:58";"64";"No Cancelado"
"111093499";"118596695";111093499;"14-04-2017 12:43:33";"1";"No Cancelado"
"111107370";"118596698";111107370;"14-04-2017 12:43:58";"1";"No Cancelado"
"111080057";"118596714";111080057;"14-04-2017 12:47:14";"37";"No Cancelado"
"111088812";"118596718";111088812;"14-04-2017 12:48:29";"10";"No Cancelado"
"111084919";"118597163";111084919;"14-04-2017 13:44:27";"20";"No Cancelado"
"111143436";"118596380";111143436;"14-04-2017 12:00:16";"24374";"No Cancelado"
"111074838";"118596410";111074838;"14-04-2017 12:00:44";"9";"No Cancelado"
"111096399";"118596420";111096399;"14-04-2017 12:00:44";"88";"No Cancelado"
"111075413";"118596427";111075413;"14-04-2017 12:00:44";"123";"No Cancelado"
"111076472";"118596445";111076472;"14-04-2017 12:00:45";"115";"No Cancelado"
"111075024";"118596463";111075024;"14-04-2017 12:00:45";"37";"No Cancelado"
"111093447";"118596489";111093447;"14-04-2017 12:00:46";"115";"No Cancelado"
"111088376";"118597186";111088376;"14-04-2017 14:02:20";"64";"No Cancelado"
"111097226";"118597216";111097226;"14-04-2017 14:08:46";"88";"No Cancelado"
"111086387";"118596511";111086387;"14-04-2017 12:00:47";"23";"No Cancelado"
"111095611";"118596513";111095611;"14-04-2017 12:00:47";"115";"No Cancelado"
"111110571";"118596265";111110571;"14-04-2017 10:50:22";"89";"No Cancelado"
"111087793";"118596349";111087793;"14-04-2017 11:56:55";"10";"No Cancelado"
"111087905";"118597153";111087905;"14-04-2017 13:42:57";"20";"No Cancelado"
"111112685";"118597161";111112685;"14-04-2017 13:44:22";"20";"No Cancelado"
"111075318";"118596578";111075318;"14-04-2017 12:00:48";"115";"No Cancelado"
"111074942";"118596742";111074942;"14-04-2017 12:55:28";"23";"No Cancelado"
"111099010";"118596354";111099010;"14-04-2017 11:58:05";"10";"No Cancelado"
"111078299";"118596542";111078299;"14-04-2017 12:00:47";"89";"No Cancelado"
"111089647";"118596573";111089647;"14-04-2017 12:00:48";"9";"No Cancelado"
"111112893";"118597231";111112893;"14-04-2017 14:11:41";"89";"No Cancelado"
"111075447";"118597234";111075447;"14-04-2017 14:12:22";"89";"No Cancelado"
"111083611";"118597236";111083611;"14-04-2017 14:12:57";"106";"No Cancelado"
"111106593";"118596666";111106593;"14-04-2017 12:36:39";"115";"No Cancelado"
