RELNUM;POMUMB;INUMBR;RELBL5;CANTIDAD_COMP1;CANTIDAD_COMP2;FECHA_INGRESO;
1.158884E8;643672.0;9.0465101E8;122113117;1;1;20171120
1.15881E8;644040.0;2.29686E8;122115419;1;1;20171120
1.15885256E8;643628.0;5.30469984E8;122113073;1;1;20171120
1.15884552E8;643785.0;3.68633984E8;122113230;1;1;20171120
1.15904776E8;644419.0;6.1101402E8;122121544;1;1;20171120
1.15889792E8;643832.0;3.63285984E8;122113277;1;1;20171120
1.15891872E8;644050.0;1.54856E8;122115430;1;1;20171120
1.15883592E8;644015.0;3.77153984E8;122115394;1;1;20171120
1.15886024E8;643970.0;5.9349299E8;122113411;1;1;20171120
1.15908976E8;644525.0;5.34828E8;122123987;1;1;20171120
1.15909912E8;644503.0;2.34308992E8;122123965;1;1;20171120
1.15890848E8;643839.0;6.0068301E8;122113283;1;1;20171120
1.1591708E8;644859.0;4.40755008E8;122128695;1;1;20171120
1.15906E8;644407.0;8.0529299E8;122121532;1;1;20171120
1.15883424E8;644187.0;8.3228998E8;122115567;1;1;20171120
1.15887432E8;644133.0;2.00232E8;122115513;1;1;20171120
1.15888536E8;644241.0;2.29751008E8;122115621;1;1;20171120
1.1588512E8;643592.0;6.4561197E8;122113037;1;1;20171120
1.158848E8;643906.0;3.75383008E8;122113349;1;1;20171120
1.15882232E8;643668.0;4.44666016E8;122113113;1;1;20171120
1.1588424E8;643639.0;6.1101402E8;122113084;1;1;20171120
1.15882344E8;644160.0;4.59276E8;122115540;1;1;20171120
1.15888024E8;643952.0;5.5898298E8;122113393;1;1;20171120
1.15674088E8;644904.0;3.63285984E8;122128750;1;1;20171120
1.15886384E8;644136.0;1.19179008E8;122115516;1;1;20171120
1.15885136E8;643597.0;6.8362202E8;122113042;1;1;20171120
1.15908192E8;644523.0;4.67468992E8;122123985;1;1;20171120
1.15902968E8;644334.0;4.45023008E8;122116280;1;1;20171120
1.15918784E8;644879.0;6.1714003E8;122128715;1;1;20171120
1.15914416E8;644794.0;3.84851008E8;122128351;1;1;20171120
1.15891536E8;643702.0;2.41604E8;122113147;2;2;20171120
1.15908392E8;644495.0;1.45512E8;122123957;1;1;20171120
1.15886904E8;644149.0;7.0656E8;122115529;1;1;20171120
1.1588952E8;644181.0;2.00234E8;122115561;1;1;20171120
1.15908032E8;644822.0;7.6992698E8;122128379;1;1;20171120
1.15905904E8;644749.0;1.19731E8;122128306;1;1;20171120
1.15886672E8;643808.0;6.04496E8;122113253;1;1;20171120
1.15887208E8;643576.0;1.65501008E8;122113021;1;1;20171120
1.15891776E8;643811.0;1.38572E8;122113256;1;1;20171120
1.1589076E8;644022.0;4.50472E8;122115401;1;1;20171120
1.15907168E8;644730.0;2.43700992E8;122128287;1;1;20171120
1.15888288E8;644063.0;2.00234E8;122115443;1;1;20171120
1.15884832E8;643891.0;4.65572E8;122113334;1;1;20171120
1.15876696E8;643923.0;3.11368E8;122113366;1;1;20171120
1.158884E8;643682.0;4.6092E8;122113127;1;1;20171120
1.15890304E8;643609.0;1.33425E8;122113054;1;1;20171120
1.15886064E8;643990.0;3.64248992E8;122113431;1;1;20171120
1.15886008E8;643961.0;2.09136E8;122113402;1;1;20171120
1.15883936E8;643948.0;5.7520102E8;122113389;2;2;20171120
1.15910848E8;644601.0;4.54368992E8;122125022;1;1;20171120
1.15883184E8;644072.0;1.19111E8;122115452;1;1;20171120
1.15903752E8;644650.0;5.04194016E8;122128148;1;1;20171120
1.15892616E8;644175.0;3.77153984E8;122115555;1;1;20171120
1.15907128E8;644665.0;9.55552E8;122128163;1;1;20171120
1.15907952E8;644517.0;4.64865984E8;122123979;1;1;20171120
1.1588756E8;643740.0;2.09136E8;122113185;1;1;20171120
1.15917312E8;644870.0;4.07023008E8;122128706;1;1;20171120
1.15884304E8;644115.0;9.0968301E8;122115495;1;1;20171120
1.15881968E8;643976.0;1.91766E8;122113417;1;1;20171120
1.15890064E8;643949.0;4.64534016E8;122113390;1;1;20171120
1.159126E8;644764.0;9.9704499E8;122128321;2;2;20171120
1.15882936E8;643953.0;4.80860992E8;122113394;1;1;20171120
1.1589264E8;643555.0;1.19809E8;122112969;1;1;20171120
1.15912744E8;644654.0;4.06561984E8;122128152;1;1;20171120
1.1588768E8;643810.0;3.54952992E8;122113255;1;1;20171120
1.15898064E8;644817.0;9.0968397E8;122128374;1;1;20171120
1.15907872E8;644395.0;1.35774E8;122121520;1;1;20171120
1.15885928E8;644173.0;5.6984102E8;122115553;1;1;20171120
1.1588656E8;643745.0;4.45023008E8;122113190;1;1;20171120
1.15890808E8;644020.0;1.34602992E8;122115399;1;1;20171120
1.15904656E8;644774.0;1.19103008E8;122128331;1;1;20171120
1.158728E8;644539.0;5.30445984E8;122124045;1;1;20171120
1.14948736E8;644491.0;3.64459008E8;122123953;1;1;20171120
1.159E8;644358.0;1.59794992E8;122116304;1;1;20171120
1.15887024E8;644207.0;1.39168E8;122115587;1;1;20171120
1.1591608E8;644900.0;1.33428E8;122128735;1;1;20171120
1.15918568E8;644896.0;4.03861984E8;122128731;1;1;20171120
1.15915064E8;644858.0;7.9022803E8;122128694;1;1;20171120
2.017112E19;644126.0;9.6159501E8;122115506;1;1;20171120
1.15887456E8;643705.0;3.50661984E8;122113150;1;1;20171120
1.15885072E8;643602.0;4.63499008E8;122113047;1;1;20171120
1.15888072E8;643972.0;2.13708992E8;122113413;1;1;20171120
1.1588716E8;643607.0;3.54879008E8;122113052;1;1;20171120
1.15881632E8;643845.0;8.3511302E8;122113289;1;1;20171120
1.158896E8;643754.0;1.42836E8;122113199;1;1;20171120
1.1591248E8;644691.0;1.007E8;122128195;1;1;20171120
1.15891568E8;643708.0;9.0741101E8;122113153;1;1;20171120
1.15899448E8;644347.0;5.16796E8;122116293;1;1;20171120
2.017112E19;644006.0;4.62728992E8;122115385;1;1;20171120
1.15890304E8;643619.0;5.5899898E8;122113064;1;1;20171120
1.15887312E8;644094.0;8.1958298E8;122115474;8;8;20171120
1.15882304E8;644145.0;8.3511302E8;122115525;1;1;20171120
1.15883184E8;644176.0;4.72941984E8;122115556;1;1;20171120
1.1586584E8;644088.0;1.8535E8;122115468;1;1;20171120
1.15877344E8;643489.0;2.0202E8;122112372;1;1;20171120
1.15889224E8;643596.0;4.40852E8;122113041;1;1;20171120
1.1591244E8;644828.0;6.8362202E8;122128385;1;1;20171120
1.15888976E8;644131.0;8.3511302E8;122115511;1;1;20171120
1.15909984E8;644493.0;6.6298202E8;122123955;1;1;20171120
1.15908464E8;644516.0;1.45772E8;122123978;1;1;20171120
1.15883336E8;644163.0;7.0656E8;122115543;1;1;20171120
1.1590068E8;644355.0;2.34769008E8;122116301;1;1;20171120
1.1591608E8;644898.0;9.3228397E8;122128733;1;1;20171120
1.15889424E8;644130.0;1.6532E8;122115510;1;1;20171120
1.15882192E8;643640.0;8.3228102E8;122113085;1;1;20171120
1.15914816E8;644724.0;1.02937E8;122128281;1;1;20171120
1.15904776E8;644415.0;6.1957997E8;122121540;1;1;20171120
2.017112E19;644174.0;6.70912E8;122115554;1;1;20171120
1.15888648E8;644019.0;1.18114E8;122115398;1;1;20171120
1.15907216E8;644767.0;9.1297299E8;122128324;1;1;20171120
1.15889392E8;644095.0;1.74434992E8;122115475;1;1;20171120
1.15917E8;644882.0;2.41602992E8;122128718;1;1;20171120
1.1590836E8;644489.0;2.1268E8;122123951;1;1;20171120
1.1588988E8;643873.0;4.24511008E8;122113317;1;1;20171120
1.15889968E8;643908.0;4.33292E8;122113351;1;1;20171120
1.15882528E8;644053.0;6.9578701E8;122115433;1;1;20171120
1.15887456E8;644139.0;4.54423008E8;122115519;2;2;20171120
2.017112E19;644823.0;6.5451098E8;122128380;1;1;20171120
1.15899216E8;644710.0;6.2149798E8;122128257;1;1;20171120
1.15891872E8;643847.0;4.44664992E8;122113291;1;1;20171120
1.15910016E8;644742.0;4.45451008E8;122128299;1;1;20171120
1.15889096E8;644192.0;4.59335008E8;122115572;1;1;20171120
1.15884648E8;644026.0;2.57842992E8;122115405;1;1;20171120
1.15891784E8;643803.0;1.18138E8;122113248;1;1;20171120
1.15900176E8;644346.0;1.15775E8;122116292;1;1;20171120
1.15881392E8;644245.0;6.0818202E8;122115625;20;20;20171120
1.159118E8;644746.0;1.0472E8;122128303;1;1;20171120
1.15884696E8;643849.0;4.52749984E8;122113293;1;1;20171120
1.15883528E8;643784.0;1.74433008E8;122113229;1;1;20171120
1.15886128E8;644054.0;8.8552499E8;122115434;1;1;20171120
1.15889304E8;643617.0;2.73389984E8;122113062;1;1;20171120
1.1591148E8;644702.0;3.90927008E8;122128214;1;1;20171120
1.15885928E8;644173.0;5.6992602E8;122115553;1;1;20171120
1.15888872E8;644082.0;9.5735002E8;122115462;1;1;20171120
1.15902888E8;644779.0;3.60449984E8;122128336;1;1;20171120
1.15911544E8;644568.0;9.0465101E8;122124989;1;1;20171120
1.1591024E8;644567.0;2.03240992E8;122124988;1;1;20171120
1.15891664E8;644216.0;4.36136E8;122115596;1;1;20171120
1.15890096E8;644204.0;1.18117E8;122115584;1;1;20171120
1.15914536E8;644662.0;7.0656E8;122128160;1;1;20171120
1.15891568E8;643695.0;4.52755008E8;122113140;1;1;20171120
1.1591088E8;644569.0;9.1257498E8;122124990;1;1;20171120
1.15907136E8;644401.0;8.9627898E8;122121526;1;1;20171120
1.15907968E8;644512.0;3.39340992E8;122123974;1;1;20171120
1.15905928E8;644381.0;1.87832992E8;122119781;1;1;20171120
1.15907928E8;644711.0;6.3592397E8;122128258;1;1;20171120
